trip_id,arrival_time,departure_time,stop_id,stop_sequence
FWS_1,12:32:00,12:32:00,53_60,44
FWS_1,12:33:00,12:33:00,61,45
FWS_1,12:34:00,12:34:00,50_63,46
FWS_1,12:41:00,12:41:00,49_64,47
FWS_1,12:43:00,12:43:00,48_65,48
FWS_1,12:50:00,12:50:00,44_66,49
FWS_1,12:57:00,12:57:00,43_67,50
FWS_1,13:00:00,13:00:00,41_68,51
FWS_1,13:02:00,13:02:00,69,52
FWS_1,13:06:00,13:06:00,70,53
FWS_1,13:15:00,13:15:00,40_71,54
FWS_1,13:21:00,13:21:00,72,55
FWS_1,13:22:00,13:22:00,38_73,56
FWS_1,13:23:00,13:23:00,74,57
FWS_1,13:25:00,13:25:00,75,58
FWS_1,13:26:00,13:26:00,76,59
FWS_1,13:28:00,13:28:00,77,60
FWS_1,13:30:00,13:30:00,78,61
FWS_1,13:32:00,13:32:00,79,62
FWS_1,13:36:00,13:36:00,35_80,63
FWS_1,13:38:00,13:38:00,81,64
FWS_1,13:42:00,13:42:00,83,65
FWS_1,13:50:00,13:50:00,85,66
FWS_1,13:52:00,13:52:00,86,67
FWS_1,13:55:00,13:55:00,87,68
FWS_1,14:00:00,14:00:00,29_88,69
FWS_1,14:02:00,14:02:00,91,70
FWS_1,14:04:00,14:04:00,27_92,71
FWS_1,14:05:00,14:05:00,93,72
FWS_1,14:06:00,14:06:00,94,73
FWS_1,14:06:30,14:06:30,95,74
FWS_1,14:08:00,14:08:00,96,75
FWS_1,14:09:00,14:09:00,97,76
FWS_1,14:10:00,14:10:00,98,77
FWS_1,14:12:00,14:12:00,99,78
FWS_1,14:14:00,14:14:00,100,79
FWS_1,14:15:00,14:15:00,101,80
FWS_1,14:15:30,14:15:30,102,81
FWS_1,14:16:00,14:16:00,103,82
FWS_1,14:17:00,14:17:00,104,83
FWS_1,14:22:00,14:22:00,11,84
FWS_1,14:24:00,14:24:00,106_171,85
FWS_2,13:20:00,13:20:00,55_58,42
FWS_2,13:25:00,13:25:00,54_59,43
FWS_2,13:32:00,13:32:00,53_60,44
FWS_2,13:33:00,13:33:00,61,45
FWS_2,13:34:00,13:34:00,50_63,46
FWS_2,13:41:00,13:41:00,49_64,47
FWS_2,13:43:00,13:43:00,48_65,48
FWS_2,13:50:00,13:50:00,44_66,49
FWS_2,13:57:00,13:57:00,43_67,50
FWS_2,14:00:00,14:00:00,41_68,51
FWS_2,14:02:00,14:02:00,69,52
FWS_2,14:06:00,14:06:00,70,53
FWS_2,14:15:00,14:15:00,40_71,54
FWS_2,14:21:00,14:21:00,72,55
FWS_2,14:22:00,14:22:00,38_73,56
FWS_2,14:23:00,14:23:00,74,57
FWS_2,14:25:00,14:25:00,75,58
FWS_2,14:26:00,14:26:00,76,59
FWS_2,14:28:00,14:28:00,77,60
FWS_2,14:30:00,14:30:00,78,61
FWS_2,14:32:00,14:32:00,79,62
FWS_2,14:36:00,14:36:00,35_80,63
FWS_2,14:38:00,14:38:00,81,64
FWS_2,14:42:00,14:42:00,83,65
FWS_2,14:50:00,14:50:00,85,66
FWS_2,14:52:00,14:52:00,86,67
FWS_2,14:55:00,14:55:00,87,68
FWS_2,15:00:00,15:00:00,29_88,69
FWS_2,15:02:00,15:02:00,91,70
FWS_2,15:04:00,15:04:00,27_92,71
FWS_2,15:05:00,15:05:00,93,72
FWS_2,15:06:00,15:06:00,94,73
FWS_2,15:06:30,15:06:30,95,74
FWS_2,15:08:00,15:08:00,96,75
FWS_2,15:09:00,15:09:00,97,76
FWS_2,15:10:00,15:10:00,98,77
FWS_2,15:12:00,15:12:00,99,78
FWS_2,15:14:00,15:14:00,100,79
FWS_2,15:15:00,15:15:00,101,80
FWS_2,15:15:30,15:15:30,102,81
FWS_2,15:16:00,15:16:00,103,82
FWS_2,15:17:00,15:17:00,104,83
FWS_2,15:22:00,15:22:00,11,84
FWS_2,15:24:00,15:24:00,106_171,85
FWS_3,14:20:00,14:20:00,55_58,42
FWS_3,14:25:00,14:25:00,54_59,43
FWS_3,14:32:00,14:32:00,53_60,44
FWS_3,14:33:00,14:33:00,61,45
FWS_3,14:34:00,14:34:00,50_63,46
FWS_3,14:41:00,14:41:00,49_64,47
FWS_3,14:43:00,14:43:00,48_65,48
FWS_3,14:50:00,14:50:00,44_66,49
FWS_3,14:57:00,14:57:00,43_67,50
FWS_3,15:00:00,15:00:00,41_68,51
FWS_3,15:02:00,15:02:00,69,52
FWS_3,15:06:00,15:06:00,70,53
FWS_3,15:15:00,15:15:00,40_71,54
FWS_3,15:21:00,15:21:00,72,55
FWS_3,15:22:00,15:22:00,38_73,56
FWS_3,15:23:00,15:23:00,74,57
FWS_3,15:25:00,15:25:00,75,58
FWS_3,15:26:00,15:26:00,76,59
FWS_3,15:28:00,15:28:00,77,60
FWS_3,15:30:00,15:30:00,78,61
FWS_3,15:32:00,15:32:00,79,62
FWS_3,15:36:00,15:36:00,35_80,63
FWS_3,15:38:00,15:38:00,81,64
FWS_3,15:42:00,15:42:00,83,65
FWS_3,15:50:00,15:50:00,85,66
FWS_3,15:52:00,15:52:00,86,67
FWS_3,15:55:00,15:55:00,87,68
FWS_3,16:00:00,16:00:00,29_88,69
FWS_3,16:02:00,16:02:00,91,70
FWS_3,16:04:00,16:04:00,27_92,71
FWS_3,16:05:00,16:05:00,93,72
FWS_3,16:06:00,16:06:00,94,73
FWS_3,16:06:30,16:06:30,95,74
FWS_3,16:08:00,16:08:00,96,75
FWS_3,16:09:00,16:09:00,97,76
FWS_3,16:10:00,16:10:00,98,77
FWS_3,16:12:00,16:12:00,99,78
FWS_3,16:14:00,16:14:00,100,79
FWS_3,16:15:00,16:15:00,101,80
FWS_3,16:15:30,16:15:30,102,81
FWS_3,16:16:00,16:16:00,103,82
FWS_3,16:17:00,16:17:00,104,83
FWS_3,16:22:00,16:22:00,11,84
FWS_3,16:24:00,16:24:00,106_171,85
FWS_4,15:20:00,15:20:00,55_58,42
FWS_4,15:25:00,15:25:00,54_59,43
FWS_4,15:32:00,15:32:00,53_60,44
FWS_4,15:33:00,15:33:00,61,45
FWS_4,15:34:00,15:34:00,50_63,46
FWS_4,15:41:00,15:41:00,49_64,47
FWS_4,15:43:00,15:43:00,48_65,48
FWS_4,15:50:00,15:50:00,44_66,49
FWS_4,15:57:00,15:57:00,43_67,50
FWS_4,16:00:00,16:00:00,41_68,51
FWS_4,16:02:00,16:02:00,69,52
FWS_4,16:06:00,16:06:00,70,53
FWS_4,16:15:00,16:15:00,40_71,54
FWS_4,16:21:00,16:21:00,72,55
FWS_4,16:22:00,16:22:00,38_73,56
FWS_4,16:23:00,16:23:00,74,57
FWS_4,16:25:00,16:25:00,75,58
FWS_4,16:26:00,16:26:00,76,59
FWS_4,16:28:00,16:28:00,77,60
FWS_4,16:30:00,16:30:00,78,61
FWS_4,16:32:00,16:32:00,79,62
FWS_4,16:36:00,16:36:00,35_80,63
FWS_4,16:38:00,16:38:00,81,64
FWS_4,16:42:00,16:42:00,83,65
FWS_4,16:50:00,16:50:00,85,66
FWS_4,16:52:00,16:52:00,86,67
FWS_4,16:55:00,16:55:00,87,68
FWS_4,17:00:00,17:00:00,29_88,69
FWS_4,17:02:00,17:02:00,91,70
FWS_4,17:04:00,17:04:00,27_92,71
FWS_4,17:05:00,17:05:00,93,72
FWS_4,17:06:00,17:06:00,94,73
FWS_4,17:06:30,17:06:30,95,74
FWS_4,17:08:00,17:08:00,96,75
FWS_4,17:09:00,17:09:00,97,76
FWS_4,17:10:00,17:10:00,98,77
FWS_4,17:12:00,17:12:00,99,78
FWS_4,17:14:00,17:14:00,100,79
FWS_4,17:15:00,17:15:00,101,80
FWS_4,17:15:30,17:15:30,102,81
FWS_4,17:16:00,17:16:00,103,82
FWS_4,17:17:00,17:17:00,104,83
FWS_4,17:22:00,17:22:00,11,84
FWS_4,17:24:00,17:24:00,106_171,85
FWS_5,16:20:00,16:20:00,55_58,42
FWS_5,16:25:00,16:25:00,54_59,43
FWS_5,16:32:00,16:32:00,53_60,44
FWS_5,16:33:00,16:33:00,61,45
FWS_5,16:34:00,16:34:00,50_63,46
FWS_5,16:41:00,16:41:00,49_64,47
FWS_5,16:43:00,16:43:00,48_65,48
FWS_5,16:50:00,16:50:00,44_66,49
FWS_5,16:57:00,16:57:00,43_67,50
FWS_5,17:00:00,17:00:00,41_68,51
FWS_5,17:02:00,17:02:00,69,52
FWS_5,17:06:00,17:06:00,70,53
FWS_5,17:15:00,17:15:00,40_71,54
FWS_5,17:21:00,17:21:00,72,55
FWS_5,17:22:00,17:22:00,38_73,56
FWS_5,17:23:00,17:23:00,74,57
FWS_5,17:25:00,17:25:00,75,58
FWS_5,17:26:00,17:26:00,76,59
FWS_5,17:28:00,17:28:00,77,60
FWS_5,17:30:00,17:30:00,78,61
FWS_5,17:32:00,17:32:00,79,62
FWS_5,17:36:00,17:36:00,35_80,63
FWS_5,17:38:00,17:38:00,81,64
FWS_5,17:42:00,17:42:00,83,65
FWS_5,17:50:00,17:50:00,85,66
FWS_5,17:52:00,17:52:00,86,67
FWS_5,17:55:00,17:55:00,87,68
FWS_5,18:00:00,18:00:00,29_88,69
FWS_5,18:02:00,18:02:00,91,70
FWS_5,18:04:00,18:04:00,27_92,71
FWS_5,18:05:00,18:05:00,93,72
FWS_5,18:06:00,18:06:00,94,73
FWS_5,18:06:30,18:06:30,95,74
FWS_5,18:08:00,18:08:00,96,75
FWS_5,18:09:00,18:09:00,97,76
FWS_5,18:10:00,18:10:00,98,77
FWS_5,18:12:00,18:12:00,99,78
FWS_5,18:14:00,18:14:00,100,79
FWS_5,18:15:00,18:15:00,101,80
FWS_5,18:15:30,18:15:30,102,81
FWS_5,18:16:00,18:16:00,103,82
FWS_5,18:17:00,18:17:00,104,83
FWS_5,18:22:00,18:22:00,11,84
FWS_5,18:24:00,18:24:00,106_171,85
FWS_6,17:20:00,17:20:00,55_58,42
FWS_6,17:25:00,17:25:00,54_59,43
FWS_6,17:32:00,17:32:00,53_60,44
FWS_6,17:33:00,17:33:00,61,45
FWS_6,17:34:00,17:34:00,50_63,46
FWS_6,17:41:00,17:41:00,49_64,47
FWS_6,17:43:00,17:43:00,48_65,48
FWS_6,17:50:00,17:50:00,44_66,49
FWS_6,17:57:00,17:57:00,43_67,50
FWS_6,18:00:00,18:00:00,41_68,51
FWS_6,18:02:00,18:02:00,69,52
FWS_6,18:06:00,18:06:00,70,53
FWS_6,18:15:00,18:15:00,40_71,54
FWS_6,18:21:00,18:21:00,72,55
FWS_6,18:22:00,18:22:00,38_73,56
FWS_6,18:23:00,18:23:00,74,57
FWS_6,18:25:00,18:25:00,75,58
FWS_6,18:26:00,18:26:00,76,59
FWS_6,18:28:00,18:28:00,77,60
FWS_6,18:30:00,18:30:00,78,61
FWS_6,18:32:00,18:32:00,79,62
FWS_6,18:36:00,18:36:00,35_80,63
FWS_6,18:38:00,18:38:00,81,64
FWS_6,18:42:00,18:42:00,83,65
FWS_6,18:50:00,18:50:00,85,66
FWS_6,18:52:00,18:52:00,86,67
FWS_6,18:55:00,18:55:00,87,68
FWS_6,19:00:00,19:00:00,29_88,69
FWS_6,19:02:00,19:02:00,91,70
FWS_6,19:04:00,19:04:00,27_92,71
FWS_6,19:05:00,19:05:00,93,72
FWS_6,19:06:00,19:06:00,94,73
FWS_6,19:06:30,19:06:30,95,74
FWS_6,19:08:00,19:08:00,96,75
FWS_6,19:09:00,19:09:00,97,76
FWS_6,19:10:00,19:10:00,98,77
FWS_6,19:12:00,19:12:00,99,78
FWS_6,19:14:00,19:14:00,100,79
FWS_6,19:15:00,19:15:00,101,80
FWS_6,19:15:30,19:15:30,102,81
FWS_6,19:16:00,19:16:00,103,82
FWS_6,19:17:00,19:17:00,104,83
FWS_6,19:22:00,19:22:00,11,84
FWS_6,19:24:00,19:24:00,106_171,85
LF_1,9:00:00,9:00:00,107_166,1
LF_1,9:02:00,9:02:00,109_164,2
LF_1,9:03:00,9:03:00,110,3
LF_1,9:04:00,9:04:00,111,4
LF_1,9:05:00,9:05:00,112,5
LF_1,9:06:00,9:06:00,113,6
LF_1,9:07:00,9:07:00,114_160,7
LF_1,9:08:00,9:08:00,116_177,8
LF_1,9:10:00,9:10:00,117_178,9
LF_1,9:11:00,9:11:00,118_155,10
LF_1,9:12:00,9:12:00,120,11
LF_1,9:13:00,9:13:00,121_152,12
LF_1,9:14:00,9:14:00,122,13
LF_1,9:16:00,9:16:00,123,14
LF_1,9:17:00,9:17:00,124_150,15
LF_1,9:35:00,9:35:00,127_147,16
LF_1,9:36:00,9:36:00,128_146,17
LF_1,9:49:00,9:49:00,129_144,18
LF_1,9:52:00,9:52:00,130_143,19
LF_1,9:56:00,9:56:00,132_141,20
LF_1,9:59:00,9:59:00,133_140,21
LF_1,10:01:00,10:01:00,134_139,22
LF_1,10:02:00,10:02:00,135_138,23
LF_1,10:04:00,10:04:00,136,24
LF_2,10:00:00,10:00:00,107_166,1
LF_2,10:02:00,10:02:00,109_164,2
LF_2,10:03:00,10:03:00,110,3
LF_2,10:04:00,10:04:00,111,4
LF_2,10:05:00,10:05:00,112,5
LF_2,10:06:00,10:06:00,113,6
LF_2,10:07:00,10:07:00,114_160,7
LF_2,10:08:00,10:08:00,116_177,8
LF_2,10:10:00,10:10:00,117_178,9
LF_2,10:11:00,10:11:00,118_155,10
LF_2,10:12:00,10:12:00,120,11
LF_2,10:13:00,10:13:00,121_152,12
LF_2,10:14:00,10:14:00,122,13
LF_2,10:16:00,10:16:00,123,14
LF_2,10:17:00,10:17:00,124_150,15
LF_2,10:35:00,10:35:00,127_147,16
LF_2,10:36:00,10:36:00,128_146,17
LF_2,10:49:00,10:49:00,129_144,18
LF_2,10:52:00,10:52:00,130_143,19
LF_2,10:56:00,10:56:00,132_141,20
LF_2,10:59:00,10:59:00,133_140,21
LF_2,11:01:00,11:01:00,134_139,22
LF_2,11:02:00,11:02:00,135_138,23
LF_2,11:04:00,11:04:00,136,24
LF_3,11:00:00,11:00:00,107_166,1
LF_3,11:02:00,11:02:00,109_164,2
LF_3,11:03:00,11:03:00,110,3
LF_3,11:04:00,11:04:00,111,4
LF_3,11:05:00,11:05:00,112,5
LF_3,11:06:00,11:06:00,113,6
LF_3,11:07:00,11:07:00,114_160,7
LF_3,11:08:00,11:08:00,116_177,8
LF_3,11:10:00,11:10:00,117_178,9
LF_3,11:11:00,11:11:00,118_155,10
LF_3,11:12:00,11:12:00,120,11
LF_3,11:13:00,11:13:00,121_152,12
LF_3,11:14:00,11:14:00,122,13
LF_3,11:16:00,11:16:00,123,14
LF_3,11:17:00,11:17:00,124_150,15
LF_3,11:35:00,11:35:00,127_147,16
LF_3,11:36:00,11:36:00,128_146,17
LF_3,11:49:00,11:49:00,129_144,18
LF_3,11:52:00,11:52:00,130_143,19
LF_3,11:56:00,11:56:00,132_141,20
LF_3,11:59:00,11:59:00,133_140,21
LF_3,12:01:00,12:01:00,134_139,22
LF_3,12:02:00,12:02:00,135_138,23
LF_3,12:04:00,12:04:00,136,24
LF_4,12:00:00,12:00:00,107_166,1
LF_4,12:02:00,12:02:00,109_164,2
LF_4,12:03:00,12:03:00,110,3
LF_4,12:04:00,12:04:00,111,4
LF_4,12:05:00,12:05:00,112,5
LF_4,12:06:00,12:06:00,113,6
LF_4,12:07:00,12:07:00,114_160,7
LF_4,12:08:00,12:08:00,116_177,8
LF_4,12:10:00,12:10:00,117_178,9
LF_4,12:11:00,12:11:00,118_155,10
LF_4,12:12:00,12:12:00,120,11
LF_4,12:13:00,12:13:00,121_152,12
LF_4,12:14:00,12:14:00,122,13
LF_4,12:16:00,12:16:00,123,14
LF_4,12:17:00,12:17:00,124_150,15
LF_4,12:35:00,12:35:00,127_147,16
LF_4,12:36:00,12:36:00,128_146,17
LF_4,12:49:00,12:49:00,129_144,18
LF_4,12:52:00,12:52:00,130_143,19
LF_4,12:56:00,12:56:00,132_141,20
LF_4,12:59:00,12:59:00,133_140,21
LF_4,13:01:00,13:01:00,134_139,22
LF_4,13:02:00,13:02:00,135_138,23
LF_4,13:04:00,13:04:00,136,24
LF_5,13:00:00,13:00:00,107_166,1
LF_5,13:02:00,13:02:00,109_164,2
LF_5,13:03:00,13:03:00,110,3
LF_5,13:04:00,13:04:00,111,4
LF_5,13:05:00,13:05:00,112,5
LF_5,13:06:00,13:06:00,113,6
LF_5,13:07:00,13:07:00,114_160,7
LF_5,13:08:00,13:08:00,116_177,8
LF_5,13:10:00,13:10:00,117_178,9
LF_5,13:11:00,13:11:00,118_155,10
LF_5,13:12:00,13:12:00,120,11
LF_5,13:13:00,13:13:00,121_152,12
LF_5,13:14:00,13:14:00,122,13
LF_5,13:16:00,13:16:00,123,14
LF_5,13:17:00,13:17:00,124_150,15
LF_5,13:35:00,13:35:00,127_147,16
LF_5,13:36:00,13:36:00,128_146,17
LF_5,13:49:00,13:49:00,129_144,18
LF_5,13:52:00,13:52:00,130_143,19
LF_5,13:56:00,13:56:00,132_141,20
LF_5,13:59:00,13:59:00,133_140,21
LF_5,14:01:00,14:01:00,134_139,22
LF_5,14:02:00,14:02:00,135_138,23
LF_5,14:04:00,14:04:00,136,24
LF_6,14:00:00,14:00:00,107_166,1
LF_6,14:02:00,14:02:00,109_164,2
LF_6,14:03:00,14:03:00,110,3
LF_6,14:04:00,14:04:00,111,4
LF_6,14:05:00,14:05:00,112,5
LF_6,14:06:00,14:06:00,113,6
LF_6,14:07:00,14:07:00,114_160,7
LF_6,14:08:00,14:08:00,116_177,8
LF_6,14:10:00,14:10:00,117_178,9
LF_6,14:11:00,14:11:00,118_155,10
LF_6,14:12:00,14:12:00,120,11
LF_6,14:13:00,14:13:00,121_152,12
LF_6,14:14:00,14:14:00,122,13
LF_6,14:16:00,14:16:00,123,14
LF_6,14:17:00,14:17:00,124_150,15
LF_6,14:35:00,14:35:00,127_147,16
LF_6,14:36:00,14:36:00,128_146,17
LF_6,14:49:00,14:49:00,129_144,18
LF_6,14:52:00,14:52:00,130_143,19
LF_6,14:56:00,14:56:00,132_141,20
LF_6,14:59:00,14:59:00,133_140,21
LF_6,15:01:00,15:01:00,134_139,22
LF_6,15:02:00,15:02:00,135_138,23
LF_6,15:04:00,15:04:00,136,24
LF_7,15:00:00,15:00:00,107_166,1
LF_7,15:02:00,15:02:00,109_164,2
LF_7,15:03:00,15:03:00,110,3
LF_7,15:04:00,15:04:00,111,4
LF_7,15:05:00,15:05:00,112,5
LF_7,15:06:00,15:06:00,113,6
LF_7,15:07:00,15:07:00,114_160,7
LF_7,15:08:00,15:08:00,116_177,8
LF_7,15:10:00,15:10:00,117_178,9
LF_7,15:11:00,15:11:00,118_155,10
LF_7,15:12:00,15:12:00,120,11
LF_7,15:13:00,15:13:00,121_152,12
LF_7,15:14:00,15:14:00,122,13
LF_7,15:16:00,15:16:00,123,14
LF_7,15:17:00,15:17:00,124_150,15
LF_7,15:35:00,15:35:00,127_147,16
LF_7,15:36:00,15:36:00,128_146,17
LF_7,15:49:00,15:49:00,129_144,18
LF_7,15:52:00,15:52:00,130_143,19
LF_7,15:56:00,15:56:00,132_141,20
LF_7,15:59:00,15:59:00,133_140,21
LF_7,16:01:00,16:01:00,134_139,22
LF_7,16:02:00,16:02:00,135_138,23
LF_7,16:04:00,16:04:00,136,24
LF_8,16:00:00,16:00:00,107_166,1
LF_8,16:02:00,16:02:00,109_164,2
LF_8,16:03:00,16:03:00,110,3
LF_8,16:04:00,16:04:00,111,4
LF_8,16:05:00,16:05:00,112,5
LF_8,16:06:00,16:06:00,113,6
LF_8,16:07:00,16:07:00,114_160,7
LF_8,16:08:00,16:08:00,116_177,8
LF_8,16:10:00,16:10:00,117_178,9
LF_8,16:11:00,16:11:00,118_155,10
LF_8,16:12:00,16:12:00,120,11
LF_8,16:13:00,16:13:00,121_152,12
LF_8,16:14:00,16:14:00,122,13
LF_8,16:16:00,16:16:00,123,14
LF_8,16:17:00,16:17:00,124_150,15
LF_8,16:35:00,16:35:00,127_147,16
LF_8,16:36:00,16:36:00,128_146,17
LF_8,16:49:00,16:49:00,129_144,18
LF_8,16:52:00,16:52:00,130_143,19
LF_8,16:56:00,16:56:00,132_141,20
LF_8,16:59:00,16:59:00,133_140,21
LF_8,17:01:00,17:01:00,134_139,22
LF_8,17:02:00,17:02:00,135_138,23
LF_8,17:04:00,17:04:00,136,24
FL_1,10:20:00,10:20:00,135_138,25
FL_1,10:21:00,10:21:00,134_139,26
FL_1,10:22:00,10:22:00,133_140,27
FL_1,10:25:00,10:25:00,132_141,28
FL_1,10:26:00,10:26:00,142,29
FL_1,10:32:00,10:32:00,130_143,30
FL_1,10:36:00,10:36:00,129_144,31
FL_1,10:46:00,10:46:00,145,32
FL_1,10:47:00,10:47:00,128_146,33
FL_1,10:49:00,10:49:00,127_147,34
FL_1,10:49:30,10:49:30,126,35
FL_1,10:51:00,10:51:00,148,36
FL_1,10:58:00,10:58:00,149,37
FL_1,10:59:00,10:59:00,124_150,38
FL_1,11:00:00,11:00:00,156,39
FL_1,11:02:00,11:02:00,151,40
FL_1,11:03:00,11:03:00,121_152,41
FL_1,11:05:00,11:05:00,153,42
FL_1,11:08:00,11:08:00,118_155,43
FL_1,11:08:30,11:08:30,154,44
FL_1,11:09:00,11:09:00,117_178,45
FL_1,11:14:00,11:14:00,116_177,46
FL_1,11:17:00,11:17:00,159,47
FL_1,11:17:30,11:17:30,114_160,48
FL_1,11:18:00,11:18:00,161,49
FL_1,11:19:00,11:19:00,162,50
FL_1,11:20:00,11:20:00,163,51
FL_1,11:22:00,11:22:00,109_164,52
FL_1,11:24:00,11:24:00,165,53
FL_1,11:25:00,11:25:00,108,54
FL_1,11:28:00,11:28:00,107_166,55
FL_2,11:20:00,11:20:00,135_138,25
FL_2,11:21:00,11:21:00,134_139,26
FL_2,11:22:00,11:22:00,133_140,27
FL_2,11:25:00,11:25:00,132_141,28
FL_2,11:26:00,11:26:00,142,29
FL_2,11:32:00,11:32:00,130_143,30
FL_2,11:36:00,11:36:00,129_144,31
FL_2,11:46:00,11:46:00,145,32
FL_2,11:47:00,11:47:00,128_146,33
FL_2,11:49:00,11:49:00,127_147,34
FL_2,11:49:30,11:49:30,126,35
FL_2,11:51:00,11:51:00,148,36
FL_2,11:58:00,11:58:00,149,37
FL_2,11:59:00,11:59:00,124_150,38
FL_2,12:00:00,12:00:00,156,39
FL_2,12:02:00,12:02:00,151,40
FL_2,12:03:00,12:03:00,121_152,41
FL_2,12:05:00,12:05:00,153,42
FL_2,12:08:00,12:08:00,118_155,43
FL_2,12:08:30,12:08:30,154,44
FL_2,12:09:00,12:09:00,117_178,45
FL_2,12:14:00,12:14:00,116_177,46
FL_2,12:17:00,12:17:00,159,47
FL_2,12:17:30,12:17:30,114_160,48
FL_2,12:18:00,12:18:00,161,49
FL_2,12:19:00,12:19:00,162,50
FL_2,12:20:00,12:20:00,163,51
FL_2,12:22:00,12:22:00,109_164,52
FL_2,12:24:00,12:24:00,165,53
FL_2,12:25:00,12:25:00,108,54
FL_2,12:28:00,12:28:00,107_166,55
FL_3,12:20:00,12:20:00,135_138,25
FL_3,12:21:00,12:21:00,134_139,26
FL_3,12:22:00,12:22:00,133_140,27
FL_3,12:25:00,12:25:00,132_141,28
FL_3,12:26:00,12:26:00,142,29
FL_3,12:32:00,12:32:00,130_143,30
FL_3,12:36:00,12:36:00,129_144,31
FL_3,12:46:00,12:46:00,145,32
FL_3,12:47:00,12:47:00,128_146,33
FL_3,12:49:00,12:49:00,127_147,34
FL_3,12:49:30,12:49:30,126,35
FL_3,12:51:00,12:51:00,148,36
FL_3,12:58:00,12:58:00,149,37
FL_3,12:59:00,12:59:00,124_150,38
FL_3,13:00:00,13:00:00,156,39
FL_3,13:02:00,13:02:00,151,40
FL_3,13:03:00,13:03:00,121_152,41
FL_3,13:05:00,13:05:00,153,42
FL_3,13:08:00,13:08:00,118_155,43
FL_3,13:08:30,13:08:30,154,44
FL_3,13:09:00,13:09:00,117_178,45
FL_3,13:14:00,13:14:00,116_177,46
FL_3,13:17:00,13:17:00,159,47
FL_3,13:17:30,13:17:30,114_160,48
FL_3,13:18:00,13:18:00,161,49
FL_3,13:19:00,13:19:00,162,50
FL_3,13:20:00,13:20:00,163,51
FL_3,13:22:00,13:22:00,109_164,52
FL_3,13:24:00,13:24:00,165,53
FL_3,13:25:00,13:25:00,108,54
FL_3,13:28:00,13:28:00,107_166,55
FL_4,13:20:00,13:20:00,135_138,25
FL_4,13:21:00,13:21:00,134_139,26
FL_4,13:22:00,13:22:00,133_140,27
FL_4,13:25:00,13:25:00,132_141,28
FL_4,13:26:00,13:26:00,142,29
FL_4,13:32:00,13:32:00,130_143,30
FL_4,13:36:00,13:36:00,129_144,31
FL_4,13:46:00,13:46:00,145,32
FL_4,13:47:00,13:47:00,128_146,33
FL_4,13:49:00,13:49:00,127_147,34
FL_4,13:49:30,13:49:30,126,35
FL_4,13:51:00,13:51:00,148,36
FL_4,13:58:00,13:58:00,149,37
FL_4,13:59:00,13:59:00,124_150,38
FL_4,14:00:00,14:00:00,156,39
FL_4,14:02:00,14:02:00,151,40
FL_4,14:03:00,14:03:00,121_152,41
FL_4,14:05:00,14:05:00,153,42
FL_4,14:08:00,14:08:00,118_155,43
FL_4,14:08:30,14:08:30,154,44
FL_4,14:09:00,14:09:00,117_178,45
FL_4,14:14:00,14:14:00,116_177,46
FL_4,14:17:00,14:17:00,159,47
FL_4,14:17:30,14:17:30,114_160,48
FL_4,14:18:00,14:18:00,161,49
FL_4,14:19:00,14:19:00,162,50
FL_4,14:20:00,14:20:00,163,51
FL_4,14:22:00,14:22:00,109_164,52
FL_4,14:24:00,14:24:00,165,53
FL_4,14:25:00,14:25:00,108,54
FL_4,14:28:00,14:28:00,107_166,55
FL_5,14:20:00,14:20:00,135_138,25
FL_5,14:21:00,14:21:00,134_139,26
FL_5,14:22:00,14:22:00,133_140,27
FL_5,14:25:00,14:25:00,132_141,28
FL_5,14:26:00,14:26:00,142,29
FL_5,14:32:00,14:32:00,130_143,30
FL_5,14:36:00,14:36:00,129_144,31
FL_5,14:46:00,14:46:00,145,32
FL_5,14:47:00,14:47:00,128_146,33
FL_5,14:49:00,14:49:00,127_147,34
FL_5,14:49:30,14:49:30,126,35
FL_5,14:51:00,14:51:00,148,36
FL_5,14:58:00,14:58:00,149,37
FL_5,14:59:00,14:59:00,124_150,38
FL_5,15:00:00,15:00:00,156,39
FL_5,15:02:00,15:02:00,151,40
FL_5,15:03:00,15:03:00,121_152,41
FL_5,15:05:00,15:05:00,153,42
FL_5,15:08:00,15:08:00,118_155,43
FL_5,15:08:30,15:08:30,154,44
FL_5,15:09:00,15:09:00,117_178,45
FL_5,15:14:00,15:14:00,116_177,46
FL_5,15:17:00,15:17:00,159,47
FL_5,15:17:30,15:17:30,114_160,48
FL_5,15:18:00,15:18:00,161,49
FL_5,15:19:00,15:19:00,162,50
FL_5,15:20:00,15:20:00,163,51
FL_5,15:22:00,15:22:00,109_164,52
FL_5,15:24:00,15:24:00,165,53
FL_5,15:25:00,15:25:00,108,54
FL_5,15:28:00,15:28:00,107_166,55
FL_6,15:20:00,15:20:00,135_138,25
FL_6,15:21:00,15:21:00,134_139,26
FL_6,15:22:00,15:22:00,133_140,27
FL_6,15:25:00,15:25:00,132_141,28
FL_6,15:26:00,15:26:00,142,29
FL_6,15:32:00,15:32:00,130_143,30
FL_6,15:36:00,15:36:00,129_144,31
FL_6,15:46:00,15:46:00,145,32
FL_6,15:47:00,15:47:00,128_146,33
FL_6,15:49:00,15:49:00,127_147,34
FL_6,15:49:30,15:49:30,126,35
FL_6,15:51:00,15:51:00,148,36
FL_6,15:58:00,15:58:00,149,37
FL_6,15:59:00,15:59:00,124_150,38
